Language	Split	Size	Replacement	Model	Score
persian	47	4000	without	3-CRF	67.594
persian	47	4000	without	2-CRF	67.686
persian	47	4000	without	1-CRF	67.766
persian	47	4000	without	4-CRF	67.904
persian	48	4000	without	Morfessor	18.936
persian	48	4000	without	0-CRF	57.074
persian	48	4000	without	Seq2seq	64.268
persian	48	4000	without	3-CRF	67.096
persian	48	4000	without	4-CRF	67.258
persian	48	4000	without	1-CRF	67.362
persian	48	4000	without	2-CRF	67.416
persian	49	4000	without	Morfessor	18.406
persian	49	4000	without	0-CRF	58.866
persian	49	4000	without	Seq2seq	66.254
persian	49	4000	without	2-CRF	68.022
persian	49	4000	without	1-CRF	68.052
persian	49	4000	without	3-CRF	68.066
persian	49	4000	without	4-CRF	68.204
persian	50	4000	without	Morfessor	18.791999999999998
persian	50	4000	without	0-CRF	57.594
persian	50	4000	without	Seq2seq	66.298
persian	50	4000	without	4-CRF	68.65
persian	50	4000	without	3-CRF	68.776
persian	50	4000	without	1-CRF	68.838
persian	50	4000	without	2-CRF	68.962
persian	1	500	with	Morfessor	13.598
persian	1	500	with	0-CRF	46.734
persian	1	500	with	Seq2seq	49.65
persian	1	500	with	2-CRF	58.25
persian	1	500	with	3-CRF	58.586
persian	1	500	with	1-CRF	58.768
persian	1	500	with	4-CRF	59.182
persian	2	500	with	Morfessor	12.844
persian	2	500	with	0-CRF	46.636
persian	2	500	with	Seq2seq	46.64
persian	2	500	with	3-CRF	55.182
persian	2	500	with	2-CRF	55.638
persian	2	500	with	4-CRF	55.834
persian	2	500	with	1-CRF	56.074
persian	3	500	with	Morfessor	11.744
persian	3	500	with	0-CRF	46.194
persian	3	500	with	Seq2seq	46.3
persian	3	500	with	3-CRF	53.717999999999996
persian	3	500	with	4-CRF	53.94
persian	3	500	with	2-CRF	54.026
persian	3	500	with	1-CRF	54.376
persian	4	500	with	Morfessor	11.761999999999999
persian	4	500	with	0-CRF	46.462
persian	4	500	with	Seq2seq	49.518
persian	4	500	with	4-CRF	54.944
persian	4	500	with	2-CRF	55.384
persian	4	500	with	1-CRF	55.796
persian	4	500	with	3-CRF	55.814
persian	5	500	with	Morfessor	13.040000000000001
persian	5	500	with	0-CRF	46.763999999999996
persian	5	500	with	Seq2seq	49.6
persian	5	500	with	2-CRF	55.306
persian	5	500	with	3-CRF	55.342
persian	5	500	with	1-CRF	55.362
persian	5	500	with	4-CRF	55.43
persian	6	500	with	Morfessor	11.716
persian	6	500	with	0-CRF	46.008
persian	6	500	with	Seq2seq	46.886
persian	6	500	with	4-CRF	56.916
persian	6	500	with	3-CRF	57.082
persian	6	500	with	2-CRF	57.212
persian	6	500	with	1-CRF	57.788
persian	7	500	with	Morfessor	13.14
persian	7	500	with	0-CRF	46.782
persian	7	500	with	Seq2seq	50.884
persian	7	500	with	4-CRF	58.434
persian	7	500	with	3-CRF	59.382
persian	7	500	with	2-CRF	59.72
persian	7	500	with	1-CRF	59.891999999999996
persian	8	500	with	Morfessor	12.466
persian	8	500	with	0-CRF	46.312
persian	8	500	with	Seq2seq	48.3
persian	8	500	with	4-CRF	56.758
persian	8	500	with	3-CRF	57.054
persian	8	500	with	2-CRF	57.794
persian	8	500	with	1-CRF	57.834
persian	9	500	with	Morfessor	14.286
persian	9	500	with	0-CRF	41.188
persian	9	500	with	Seq2seq	46.81
persian	9	500	with	1-CRF	54.918
persian	9	500	with	2-CRF	55.562
persian	9	500	with	3-CRF	56.048
persian	9	500	with	4-CRF	56.25
persian	10	500	with	Morfessor	12.602
persian	10	500	with	0-CRF	48.462
persian	10	500	with	Seq2seq	50.756
persian	10	500	with	4-CRF	58.1
persian	10	500	with	1-CRF	59.33
persian	10	500	with	2-CRF	59.4
persian	10	500	with	3-CRF	59.434
persian	11	500	with	Morfessor	12.572000000000001
persian	11	500	with	0-CRF	48.23
persian	11	500	with	Seq2seq	52.136
persian	11	500	with	3-CRF	58.884
persian	11	500	with	2-CRF	59.594
persian	11	500	with	4-CRF	59.924
persian	11	500	with	1-CRF	59.956
persian	12	500	with	Morfessor	12.838000000000001
persian	12	500	with	0-CRF	45.6
persian	12	500	with	Seq2seq	46.058
persian	12	500	with	4-CRF	55.38
persian	12	500	with	2-CRF	55.674
persian	12	500	with	3-CRF	55.746
persian	12	500	with	1-CRF	55.932
persian	13	500	with	Morfessor	11.888
persian	13	500	with	0-CRF	43.35
persian	13	500	with	Seq2seq	50.602000000000004
persian	13	500	with	4-CRF	56.318
persian	13	500	with	3-CRF	56.513999999999996
persian	13	500	with	2-CRF	57.358000000000004
persian	13	500	with	1-CRF	57.513999999999996
persian	14	500	with	Morfessor	16.556
persian	14	500	with	0-CRF	45.352000000000004
persian	14	500	with	Seq2seq	48.374
persian	14	500	with	4-CRF	55.961999999999996
persian	14	500	with	2-CRF	56.228
persian	14	500	with	1-CRF	56.455999999999996
persian	14	500	with	3-CRF	56.856
persian	15	500	with	Morfessor	12.076
persian	15	500	with	0-CRF	47.68
persian	15	500	with	Seq2seq	49.476
persian	15	500	with	2-CRF	58.678
persian	15	500	with	1-CRF	58.974000000000004
persian	15	500	with	4-CRF	59.126
persian	15	500	with	3-CRF	59.384
persian	16	500	with	Morfessor	12.814
persian	16	500	with	0-CRF	47.738
persian	16	500	with	Seq2seq	48.724000000000004
persian	16	500	with	3-CRF	57.688
persian	16	500	with	1-CRF	57.906
persian	16	500	with	4-CRF	58.076
persian	16	500	with	2-CRF	58.094
persian	17	500	with	Morfessor	12.606
persian	17	500	with	0-CRF	41.65
persian	17	500	with	Seq2seq	44.6
persian	17	500	with	4-CRF	51.955999999999996
persian	17	500	with	3-CRF	52.064
persian	17	500	with	2-CRF	52.64
persian	17	500	with	1-CRF	53.514
persian	18	500	with	Morfessor	12.306
persian	18	500	with	0-CRF	43.552
persian	18	500	with	Seq2seq	47.012
persian	18	500	with	4-CRF	53.816
persian	18	500	with	3-CRF	53.918
persian	18	500	with	2-CRF	54.402
persian	18	500	with	1-CRF	54.586
persian	19	500	with	Morfessor	12.832
persian	19	500	with	0-CRF	45.052
persian	19	500	with	Seq2seq	50.558
persian	19	500	with	4-CRF	58.216
persian	19	500	with	2-CRF	59.268
persian	19	500	with	3-CRF	59.446
persian	19	500	with	1-CRF	59.686
persian	20	500	with	Morfessor	12.008000000000001
persian	20	500	with	0-CRF	50.242
persian	20	500	with	Seq2seq	52.586
persian	20	500	with	4-CRF	61.48
persian	20	500	with	3-CRF	61.51
persian	20	500	with	2-CRF	61.888
persian	20	500	with	1-CRF	62.404
persian	21	500	with	Morfessor	13.852
persian	21	500	with	Seq2seq	49.686
persian	21	500	with	0-CRF	50.244
persian	21	500	with	1-CRF	60.86
persian	21	500	with	4-CRF	60.868
persian	21	500	with	2-CRF	60.888000000000005
persian	21	500	with	3-CRF	61.168
persian	22	500	with	Morfessor	11.584
persian	22	500	with	0-CRF	49.812
persian	22	500	with	Seq2seq	51.748
persian	22	500	with	4-CRF	58.414
persian	22	500	with	3-CRF	58.682
persian	22	500	with	2-CRF	59.446
persian	22	500	with	1-CRF	59.956
persian	23	500	with	Morfessor	14.776
persian	23	500	with	0-CRF	44.222
persian	23	500	with	Seq2seq	45.808
persian	23	500	with	2-CRF	53.948
persian	23	500	with	1-CRF	54.146
persian	23	500	with	3-CRF	54.188
persian	23	500	with	4-CRF	54.492
persian	24	500	with	Morfessor	10.462
persian	24	500	with	0-CRF	44.546
persian	24	500	with	Seq2seq	46.314
persian	24	500	with	4-CRF	51.050000000000004
persian	24	500	with	3-CRF	52.082
persian	24	500	with	1-CRF	53.83
persian	24	500	with	2-CRF	54.144
persian	25	500	with	Morfessor	14.416
persian	25	500	with	Seq2seq	48.47
persian	25	500	with	0-CRF	48.622
persian	25	500	with	4-CRF	59.05
persian	25	500	with	2-CRF	60.322
persian	25	500	with	3-CRF	60.342
persian	25	500	with	1-CRF	60.544
persian	26	500	with	Morfessor	11.62
persian	26	500	with	0-CRF	41.846
persian	26	500	with	Seq2seq	42.638
persian	26	500	with	4-CRF	53.1
persian	26	500	with	1-CRF	53.948
persian	26	500	with	2-CRF	54.094
persian	26	500	with	3-CRF	54.141999999999996
persian	27	500	with	Morfessor	12.198
persian	27	500	with	0-CRF	46.792
persian	27	500	with	Seq2seq	50.574
persian	27	500	with	2-CRF	57.304
persian	27	500	with	4-CRF	57.358000000000004
persian	27	500	with	3-CRF	57.692
persian	27	500	with	1-CRF	58.494
persian	28	500	with	Morfessor	11.709999999999999
persian	28	500	with	0-CRF	43.868
persian	28	500	with	Seq2seq	49.992
persian	28	500	with	2-CRF	55.626000000000005
persian	28	500	with	3-CRF	55.74
persian	28	500	with	1-CRF	55.792
persian	28	500	with	4-CRF	56.516
persian	29	500	with	Morfessor	13.55
persian	29	500	with	Seq2seq	43.686
persian	29	500	with	0-CRF	44.264
persian	29	500	with	2-CRF	55.664
persian	29	500	with	4-CRF	55.716
persian	29	500	with	1-CRF	56.294
persian	29	500	with	3-CRF	56.466
persian	30	500	with	Morfessor	13.856
persian	30	500	with	0-CRF	50.922000000000004
persian	30	500	with	Seq2seq	54.36
persian	30	500	with	4-CRF	62.946
persian	30	500	with	3-CRF	63.072
persian	30	500	with	2-CRF	63.338
persian	30	500	with	1-CRF	64.406
persian	31	500	with	Morfessor	15.37
persian	31	500	with	Seq2seq	44.976
persian	31	500	with	0-CRF	45.656
persian	31	500	with	4-CRF	53.966
persian	31	500	with	3-CRF	54.572
persian	31	500	with	1-CRF	55.160000000000004
persian	31	500	with	2-CRF	55.758
persian	32	500	with	Morfessor	15.068
persian	32	500	with	0-CRF	45.486000000000004
persian	32	500	with	Seq2seq	50.212
persian	32	500	with	4-CRF	58.724000000000004
persian	32	500	with	2-CRF	59.132
persian	32	500	with	3-CRF	59.187999999999995
persian	32	500	with	1-CRF	59.328
persian	33	500	with	Morfessor	12.73
persian	33	500	with	0-CRF	45.038000000000004
persian	33	500	with	Seq2seq	49.572
persian	33	500	with	2-CRF	57.278
persian	33	500	with	3-CRF	57.32
persian	33	500	with	1-CRF	57.38
persian	33	500	with	4-CRF	58.3
persian	34	500	with	Morfessor	12.74
persian	34	500	with	Seq2seq	40.708
persian	34	500	with	0-CRF	45.46
persian	34	500	with	4-CRF	55.292
persian	34	500	with	3-CRF	55.326
persian	34	500	with	2-CRF	56.006
persian	34	500	with	1-CRF	56.244
persian	35	500	with	Morfessor	15.194
persian	35	500	with	0-CRF	45.282
persian	35	500	with	Seq2seq	48.717999999999996
persian	35	500	with	4-CRF	58.28
persian	35	500	with	3-CRF	58.302
persian	35	500	with	2-CRF	58.722
persian	35	500	with	1-CRF	59.288
persian	36	500	with	Morfessor	13.472
persian	36	500	with	0-CRF	42.424
persian	36	500	with	Seq2seq	47.85
persian	36	500	with	3-CRF	54.724000000000004
persian	36	500	with	2-CRF	54.772
persian	36	500	with	1-CRF	55.736
persian	36	500	with	4-CRF	56.228
persian	37	500	with	Morfessor	13.118
persian	37	500	with	0-CRF	44.718
persian	37	500	with	Seq2seq	45.852
persian	37	500	with	4-CRF	56.282
persian	37	500	with	2-CRF	57.002
persian	37	500	with	3-CRF	57.31
persian	37	500	with	1-CRF	57.82
persian	38	500	with	Morfessor	10.126
persian	38	500	with	0-CRF	46.592
persian	38	500	with	Seq2seq	50.582
persian	38	500	with	3-CRF	58.386
persian	38	500	with	1-CRF	58.42
persian	38	500	with	2-CRF	58.518
persian	38	500	with	4-CRF	58.68
persian	39	500	with	Morfessor	13.798
persian	39	500	with	0-CRF	44.772
persian	39	500	with	Seq2seq	49.646
persian	39	500	with	4-CRF	53.686
persian	39	500	with	3-CRF	54.263999999999996
persian	39	500	with	2-CRF	55.538000000000004
persian	39	500	with	1-CRF	55.616
persian	40	500	with	Morfessor	15.592
persian	40	500	with	0-CRF	48.242
persian	40	500	with	Seq2seq	50.6
persian	40	500	with	4-CRF	59.592
persian	40	500	with	3-CRF	60.122
persian	40	500	with	2-CRF	60.48
persian	40	500	with	1-CRF	61.958
persian	41	500	with	Morfessor	14.012
persian	41	500	with	0-CRF	43.461999999999996
persian	41	500	with	Seq2seq	47.55
persian	41	500	with	4-CRF	54.054
persian	41	500	with	2-CRF	54.504
persian	41	500	with	3-CRF	55.212
persian	41	500	with	1-CRF	55.28
persian	42	500	with	Morfessor	12.666
persian	42	500	with	0-CRF	46.18
persian	42	500	with	Seq2seq	48.822
persian	42	500	with	4-CRF	58.6
persian	42	500	with	3-CRF	59.646
persian	42	500	with	2-CRF	59.648
persian	42	500	with	1-CRF	60.216
persian	43	500	with	Morfessor	12.592
persian	43	500	with	0-CRF	43.974000000000004
persian	43	500	with	Seq2seq	48.134
persian	43	500	with	4-CRF	56.46
persian	43	500	with	3-CRF	56.688
persian	43	500	with	2-CRF	57.614
persian	43	500	with	1-CRF	58.268
persian	44	500	with	Morfessor	11.648
persian	44	500	with	0-CRF	46.22
persian	44	500	with	Seq2seq	46.904
persian	44	500	with	4-CRF	55.903999999999996
persian	44	500	with	3-CRF	56.08
persian	44	500	with	1-CRF	57.098
persian	44	500	with	2-CRF	57.118
persian	45	500	with	Morfessor	11.136000000000001
persian	45	500	with	0-CRF	49.09
persian	45	500	with	Seq2seq	50.344
persian	45	500	with	2-CRF	58.846000000000004
persian	45	500	with	4-CRF	58.898
persian	45	500	with	3-CRF	59.236
persian	45	500	with	1-CRF	59.344
persian	46	500	with	Morfessor	10.464
persian	46	500	with	0-CRF	41.93
persian	46	500	with	Seq2seq	44.538
persian	46	500	with	3-CRF	52.782000000000004
persian	46	500	with	4-CRF	53.112
persian	46	500	with	2-CRF	53.774
persian	46	500	with	1-CRF	54.822
persian	47	500	with	Morfessor	13.402
persian	47	500	with	0-CRF	48.006
persian	47	500	with	Seq2seq	50.054
persian	47	500	with	4-CRF	60.25
persian	47	500	with	3-CRF	60.808
persian	47	500	with	1-CRF	61.354
persian	47	500	with	2-CRF	61.604
persian	48	500	with	Morfessor	14.222
persian	48	500	with	0-CRF	47.612
persian	48	500	with	Seq2seq	49.222
persian	48	500	with	4-CRF	56.264
persian	48	500	with	3-CRF	57.706
persian	48	500	with	1-CRF	57.884
persian	48	500	with	2-CRF	58.168
persian	49	500	with	Morfessor	13.604
persian	49	500	with	0-CRF	43.804
persian	49	500	with	Seq2seq	44.952
persian	49	500	with	2-CRF	54.396
persian	49	500	with	1-CRF	54.42
persian	49	500	with	3-CRF	55.14
persian	49	500	with	4-CRF	56.004
persian	50	500	with	Morfessor	12.392
persian	50	500	with	Seq2seq	42.396
persian	50	500	with	0-CRF	46.634
persian	50	500	with	4-CRF	53.802
persian	50	500	with	1-CRF	54.166
persian	50	500	with	2-CRF	54.212
persian	50	500	with	3-CRF	54.35
persian	1	500	without	Morfessor	13.1
persian	1	500	without	0-CRF	42.724
persian	1	500	without	Seq2seq	46.87
persian	1	500	without	3-CRF	55.268
persian	1	500	without	4-CRF	55.53
persian	1	500	without	1-CRF	55.876
persian	1	500	without	2-CRF	56.008
persian	2	500	without	Morfessor	11.654
persian	2	500	without	0-CRF	43.236000000000004
persian	2	500	without	Seq2seq	46.292
persian	2	500	without	4-CRF	53.918
persian	2	500	without	3-CRF	54.016
persian	2	500	without	2-CRF	54.244
persian	2	500	without	1-CRF	55.366
persian	3	500	without	Morfessor	9.566
persian	3	500	without	Seq2seq	41.854
persian	3	500	without	0-CRF	45.245999999999995
persian	3	500	without	4-CRF	54.132
persian	3	500	without	3-CRF	54.410000000000004
persian	3	500	without	2-CRF	54.577999999999996
persian	3	500	without	1-CRF	54.602
persian	4	500	without	Morfessor	15.58
persian	4	500	without	0-CRF	44.12
persian	4	500	without	Seq2seq	44.704
persian	4	500	without	4-CRF	55.136
persian	4	500	without	1-CRF	55.706
persian	4	500	without	2-CRF	55.726
persian	4	500	without	3-CRF	56.044
persian	5	500	without	Morfessor	15.606
persian	5	500	without	Seq2seq	47.186
persian	5	500	without	0-CRF	47.876
persian	5	500	without	1-CRF	58.504
persian	5	500	without	2-CRF	58.592
persian	5	500	without	4-CRF	58.786
persian	5	500	without	3-CRF	59.348
persian	6	500	without	Morfessor	12.436
persian	6	500	without	0-CRF	44.306
persian	6	500	without	Seq2seq	50.153999999999996
persian	6	500	without	4-CRF	59.742
persian	6	500	without	2-CRF	60.136
persian	6	500	without	1-CRF	60.138
persian	6	500	without	3-CRF	60.444
persian	7	500	without	Morfessor	12.826
persian	7	500	without	Seq2seq	46.772
persian	7	500	without	0-CRF	47.766
persian	7	500	without	2-CRF	57.653999999999996
persian	7	500	without	3-CRF	57.716
persian	7	500	without	4-CRF	58.016
persian	7	500	without	1-CRF	58.524
persian	8	500	without	Morfessor	14.054
persian	8	500	without	Seq2seq	48.334
persian	8	500	without	0-CRF	48.982
persian	8	500	without	2-CRF	56.122
persian	8	500	without	3-CRF	56.16
persian	8	500	without	4-CRF	56.746
persian	8	500	without	1-CRF	56.898
persian	9	500	without	Morfessor	16.02
persian	9	500	without	0-CRF	45.558
persian	9	500	without	Seq2seq	48.168
persian	9	500	without	4-CRF	57.276
persian	9	500	without	3-CRF	58.284
persian	9	500	without	1-CRF	59.314
persian	9	500	without	2-CRF	59.466
persian	10	500	without	Morfessor	12.378
persian	10	500	without	0-CRF	47.664
persian	10	500	without	Seq2seq	48.24
persian	10	500	without	3-CRF	57.678
persian	10	500	without	4-CRF	57.91
persian	10	500	without	2-CRF	58.088
persian	10	500	without	1-CRF	58.418
persian	11	500	without	Morfessor	12.542
persian	11	500	without	Seq2seq	44.704
persian	11	500	without	0-CRF	45.356
persian	11	500	without	1-CRF	56.508
persian	11	500	without	2-CRF	56.844
persian	11	500	without	3-CRF	57.013999999999996
persian	11	500	without	4-CRF	57.092
persian	12	500	without	Morfessor	13.462
persian	12	500	without	0-CRF	45.754
persian	12	500	without	Seq2seq	49.74
persian	12	500	without	1-CRF	58.658
persian	12	500	without	4-CRF	59.08
persian	12	500	without	2-CRF	59.992
persian	12	500	without	3-CRF	60.12
persian	13	500	without	Morfessor	14.145999999999999
persian	13	500	without	0-CRF	42.252
persian	13	500	without	Seq2seq	46.946
persian	13	500	without	4-CRF	57.792
persian	13	500	without	3-CRF	58.512
persian	13	500	without	2-CRF	58.594
persian	13	500	without	1-CRF	58.604
persian	14	500	without	Morfessor	13.962
persian	14	500	without	0-CRF	44.792
persian	14	500	without	Seq2seq	47.666000000000004
persian	14	500	without	4-CRF	55.13
persian	14	500	without	3-CRF	56.1
persian	14	500	without	1-CRF	56.36
persian	14	500	without	2-CRF	56.658
persian	15	500	without	Morfessor	12.442
persian	15	500	without	0-CRF	45.42
persian	15	500	without	Seq2seq	48.364000000000004
persian	15	500	without	4-CRF	53.134
persian	15	500	without	3-CRF	53.618
persian	15	500	without	2-CRF	54.734
persian	15	500	without	1-CRF	55.432
persian	16	500	without	Morfessor	12.86
persian	16	500	without	0-CRF	47.512
persian	16	500	without	Seq2seq	48.674
persian	16	500	without	2-CRF	58.69
persian	16	500	without	3-CRF	58.806
persian	16	500	without	1-CRF	58.862
persian	16	500	without	4-CRF	59.21
persian	17	500	without	Morfessor	14.35
persian	17	500	without	0-CRF	46.44
persian	17	500	without	Seq2seq	48.238
persian	17	500	without	3-CRF	57.04
persian	17	500	without	2-CRF	57.251999999999995
persian	17	500	without	4-CRF	57.49
persian	17	500	without	1-CRF	58.13
persian	18	500	without	Morfessor	14.588000000000001
persian	18	500	without	0-CRF	43.112
persian	18	500	without	Seq2seq	46.95
persian	18	500	without	4-CRF	56.76
persian	18	500	without	2-CRF	56.762
persian	18	500	without	3-CRF	57.132
persian	18	500	without	1-CRF	57.379999999999995
persian	19	500	without	Morfessor	12.202
persian	19	500	without	0-CRF	47.294
persian	19	500	without	Seq2seq	47.954
persian	19	500	without	3-CRF	58.812
persian	19	500	without	2-CRF	59.052
persian	19	500	without	1-CRF	59.38
persian	19	500	without	4-CRF	59.58
persian	20	500	without	Morfessor	12.518
persian	20	500	without	0-CRF	44.218
persian	20	500	without	Seq2seq	46.814
persian	20	500	without	1-CRF	56.462
persian	20	500	without	4-CRF	56.906
persian	20	500	without	2-CRF	57.152
persian	20	500	without	3-CRF	58.568
persian	21	500	without	Morfessor	13.648
persian	21	500	without	0-CRF	46.484
persian	21	500	without	Seq2seq	50.89
persian	21	500	without	4-CRF	55.656
persian	21	500	without	2-CRF	55.836
persian	21	500	without	1-CRF	56.275999999999996
persian	21	500	without	3-CRF	57.022
persian	22	500	without	Morfessor	13.446
persian	22	500	without	0-CRF	43.042
persian	22	500	without	Seq2seq	45.796
persian	22	500	without	4-CRF	56.39
persian	22	500	without	1-CRF	57.016
persian	22	500	without	3-CRF	57.09
persian	22	500	without	2-CRF	58.374
persian	23	500	without	Morfessor	13.32
persian	23	500	without	0-CRF	44.69
persian	23	500	without	Seq2seq	46.196
persian	23	500	without	2-CRF	56.632
persian	23	500	without	1-CRF	56.768
persian	23	500	without	4-CRF	57.344
persian	23	500	without	3-CRF	57.518
persian	24	500	without	Morfessor	14.214
persian	24	500	without	0-CRF	41.711999999999996
persian	24	500	without	Seq2seq	43.784
persian	24	500	without	4-CRF	50.304
persian	24	500	without	2-CRF	51.112
persian	24	500	without	3-CRF	51.132
persian	24	500	without	1-CRF	51.642
persian	25	500	without	Morfessor	16.03
persian	25	500	without	0-CRF	45.126
persian	25	500	without	Seq2seq	47.406
persian	25	500	without	4-CRF	55.256
persian	25	500	without	3-CRF	56.148
persian	25	500	without	1-CRF	56.184
persian	25	500	without	2-CRF	56.592
persian	26	500	without	Morfessor	12.056
persian	26	500	without	0-CRF	47.096
persian	26	500	without	Seq2seq	48.85
persian	26	500	without	4-CRF	57.286
persian	26	500	without	3-CRF	58.403999999999996
persian	26	500	without	1-CRF	58.988
persian	26	500	without	2-CRF	59.198
persian	27	500	without	Morfessor	11.874
persian	27	500	without	Seq2seq	41.468
persian	27	500	without	0-CRF	45.352000000000004
persian	27	500	without	2-CRF	56.786
persian	27	500	without	3-CRF	57.066
persian	27	500	without	4-CRF	57.44
persian	27	500	without	1-CRF	57.694
persian	28	500	without	Morfessor	10.36
persian	28	500	without	Seq2seq	46.476
persian	28	500	without	0-CRF	47.632
persian	28	500	without	4-CRF	59.856
persian	28	500	without	1-CRF	59.943999999999996
persian	28	500	without	2-CRF	60.626
persian	28	500	without	3-CRF	60.862
persian	29	500	without	Morfessor	12.033999999999999
persian	29	500	without	Seq2seq	46.066
persian	29	500	without	0-CRF	47.358000000000004
persian	29	500	without	2-CRF	57.748000000000005
persian	29	500	without	4-CRF	57.984
persian	29	500	without	3-CRF	58.11
persian	29	500	without	1-CRF	58.112
persian	30	500	without	Morfessor	12.23
persian	30	500	without	0-CRF	45.778
persian	30	500	without	Seq2seq	49.388
persian	30	500	without	2-CRF	56.05
persian	30	500	without	3-CRF	56.478
persian	30	500	without	1-CRF	56.916000000000004
persian	30	500	without	4-CRF	57.378
persian	31	500	without	Morfessor	12.234
persian	31	500	without	0-CRF	42.076
persian	31	500	without	Seq2seq	48.36
persian	31	500	without	3-CRF	55.404
persian	31	500	without	4-CRF	56.076
persian	31	500	without	1-CRF	56.382
persian	31	500	without	2-CRF	56.574
persian	32	500	without	Morfessor	15.406
persian	32	500	without	0-CRF	45.62
persian	32	500	without	Seq2seq	45.854
persian	32	500	without	4-CRF	55.058
persian	32	500	without	3-CRF	55.274
persian	32	500	without	2-CRF	55.916
persian	32	500	without	1-CRF	56.188
persian	33	500	without	Morfessor	12.58
persian	33	500	without	Seq2seq	43.118
persian	33	500	without	0-CRF	45.484
persian	33	500	without	2-CRF	54.04
persian	33	500	without	4-CRF	54.092
persian	33	500	without	1-CRF	54.266
persian	33	500	without	3-CRF	54.384
persian	34	500	without	Morfessor	15.07
persian	34	500	without	Seq2seq	41.568
persian	34	500	without	0-CRF	47.186
persian	34	500	without	4-CRF	55.339999999999996
persian	34	500	without	2-CRF	55.728
persian	34	500	without	3-CRF	55.897999999999996
persian	34	500	without	1-CRF	56.888
persian	35	500	without	Morfessor	13.372
persian	35	500	without	Seq2seq	43.958
persian	35	500	without	0-CRF	44.646
persian	35	500	without	4-CRF	55.410000000000004
persian	35	500	without	2-CRF	55.998
persian	35	500	without	3-CRF	56.408
persian	35	500	without	1-CRF	57.066
persian	36	500	without	Morfessor	15.142
persian	36	500	without	0-CRF	43.792
persian	36	500	without	Seq2seq	48.206
persian	36	500	without	1-CRF	57.706
persian	36	500	without	3-CRF	57.876
persian	36	500	without	4-CRF	57.928
persian	36	500	without	2-CRF	58.278
persian	37	500	without	Morfessor	12.082
persian	37	500	without	0-CRF	48.654
persian	37	500	without	Seq2seq	49.394
persian	37	500	without	4-CRF	58.23
persian	37	500	without	3-CRF	58.35
persian	37	500	without	2-CRF	58.864
persian	37	500	without	1-CRF	58.876
persian	38	500	without	Morfessor	12.742
persian	38	500	without	0-CRF	49.118
persian	38	500	without	Seq2seq	52.502
persian	38	500	without	3-CRF	63.050000000000004
persian	38	500	without	4-CRF	63.152
persian	38	500	without	2-CRF	63.976
persian	38	500	without	1-CRF	64.212
persian	39	500	without	Morfessor	13.128
persian	39	500	without	0-CRF	44.676
persian	39	500	without	Seq2seq	45.918
persian	39	500	without	1-CRF	57.63
persian	39	500	without	3-CRF	57.69
persian	39	500	without	2-CRF	57.772
persian	39	500	without	4-CRF	57.774
persian	40	500	without	Morfessor	14.896
persian	40	500	without	0-CRF	45.428
persian	40	500	without	Seq2seq	48.668
persian	40	500	without	4-CRF	56.156
persian	40	500	without	3-CRF	57.216
persian	40	500	without	2-CRF	57.67
persian	40	500	without	1-CRF	57.822
persian	41	500	without	Morfessor	13.008
persian	41	500	without	0-CRF	42.204
persian	41	500	without	Seq2seq	44.26
persian	41	500	without	1-CRF	54.156
persian	41	500	without	4-CRF	54.778
persian	41	500	without	2-CRF	54.862
persian	41	500	without	3-CRF	55.044
persian	42	500	without	Morfessor	11.65
persian	42	500	without	0-CRF	46.516
persian	42	500	without	Seq2seq	48.266
persian	42	500	without	1-CRF	59.602
persian	42	500	without	4-CRF	60.256
persian	42	500	without	2-CRF	60.788
persian	42	500	without	3-CRF	61.11
persian	43	500	without	Morfessor	14.588000000000001
persian	43	500	without	0-CRF	46.916
persian	43	500	without	Seq2seq	48.186
persian	43	500	without	2-CRF	59.158
persian	43	500	without	4-CRF	59.176
persian	43	500	without	3-CRF	59.194
persian	43	500	without	1-CRF	59.79
persian	44	500	without	Morfessor	13.192
persian	44	500	without	0-CRF	46.492
persian	44	500	without	Seq2seq	48.879999999999995
persian	44	500	without	4-CRF	57.926
persian	44	500	without	3-CRF	59.714
persian	44	500	without	2-CRF	59.958
persian	44	500	without	1-CRF	60.284
persian	45	500	without	Morfessor	13.416
persian	45	500	without	0-CRF	49.3
persian	45	500	without	Seq2seq	50.062
persian	45	500	without	3-CRF	56.092
persian	45	500	without	4-CRF	56.122
persian	45	500	without	2-CRF	56.65
persian	45	500	without	1-CRF	57.692
persian	46	500	without	Morfessor	13.622
persian	46	500	without	0-CRF	45.404
persian	46	500	without	Seq2seq	48.414
persian	46	500	without	4-CRF	59.742
persian	46	500	without	2-CRF	60.294
persian	46	500	without	3-CRF	60.502
persian	46	500	without	1-CRF	60.538
persian	47	500	without	Morfessor	15.56
persian	47	500	without	0-CRF	44.448
persian	47	500	without	Seq2seq	48.088
persian	47	500	without	4-CRF	56.47
persian	47	500	without	1-CRF	56.482
persian	47	500	without	2-CRF	57.002
persian	47	500	without	3-CRF	57.12
persian	48	500	without	Morfessor	10.17
persian	48	500	without	0-CRF	48.018
persian	48	500	without	Seq2seq	50.134
persian	48	500	without	4-CRF	58.956
persian	48	500	without	1-CRF	59.327999999999996
persian	48	500	without	3-CRF	59.536
persian	48	500	without	2-CRF	59.62
persian	49	500	without	Morfessor	12.818
persian	49	500	without	0-CRF	42.108
persian	49	500	without	Seq2seq	43.624
